domain,prompt_idx,layer_idx,strength,seed,baseline_correct,perturbed_correct,flip,edit_distance,baseline_entropy,perturbed_entropy,baseline_margin,perturbed_margin,kl_divergence,model,paradigm,n_layers,layer_frac
factual,11,12,0.5,42,True,True,True,0.6470588235294118,0.0923640131950378,0.4963724315166473,5.1875,2.75,0.0659743770956993,Gemma2-2B,transformer,26,0.48
factual,12,12,0.5,42,True,True,True,0.6944444444444444,0.8050947189331055,0.5670185685157776,2.375,3.25,0.1765767186880111,Gemma2-2B,transformer,26,0.48
factual,13,12,0.5,42,True,True,True,0.6981132075471698,0.1426325142383575,0.3868561387062073,5.3125,4.25,0.0394811369478702,Gemma2-2B,transformer,26,0.48
factual,14,12,0.5,42,True,True,True,0.9545454545454546,1.4150447845458984,2.738633394241333,0.3125,1.1875,0.6080453991889954,Gemma2-2B,transformer,26,0.48
factual,15,12,0.5,42,True,True,True,0.6511627906976745,2.2353994846343994,1.9088971614837649,0.9375,1.4375,0.7020313143730164,Gemma2-2B,transformer,26,0.48
factual,16,12,0.5,42,True,True,True,0.0714285714285714,1.7515937089920044,1.24297034740448,1.6875,3.5625,0.5357353687286377,Gemma2-2B,transformer,26,0.48
factual,17,12,0.5,42,True,True,True,0.463768115942029,0.971867561340332,0.7078994512557983,2.25,2.9375,0.4596797525882721,Gemma2-2B,transformer,26,0.48
factual,18,12,0.5,42,True,True,True,0.6333333333333333,1.550069808959961,0.9762309193611144,0.6875,1.8125,0.9330475926399232,Gemma2-2B,transformer,26,0.48
factual,19,12,0.5,42,True,True,True,0.1333333333333333,0.7824587821960449,0.5292144417762756,2.625,3.25,0.0951519384980201,Gemma2-2B,transformer,26,0.48
factual,20,12,0.5,42,True,True,True,0.3877551020408163,0.1988398283720016,1.091078281402588,5.3125,2.25,0.2060888111591339,Gemma2-2B,transformer,26,0.48
factual,21,12,0.5,42,True,True,True,0.7368421052631579,2.730144500732422,1.836941838264465,0.5625,0.125,1.4250065088272097,Gemma2-2B,transformer,26,0.48
factual,22,12,0.5,42,True,True,True,0.0769230769230769,0.0907000005245208,0.0422893241047859,5.6875,6.25,0.0082926647737622,Gemma2-2B,transformer,26,0.48
factual,23,12,0.5,42,True,False,True,0.7555555555555555,0.0574504360556602,0.1804051250219345,5.0,5.0,0.013053466565907,Gemma2-2B,transformer,26,0.48
math,0,12,0.5,137,True,True,True,0.9230769230769232,0.1829530447721481,0.557621419429779,4.3125,2.6875,0.0532411038875579,Gemma2-2B,transformer,26,0.48
math,1,12,0.5,137,True,True,True,0.9166666666666666,0.0740680024027824,0.7556627988815308,5.625,2.9375,0.1376690417528152,Gemma2-2B,transformer,26,0.48
math,2,12,0.5,137,True,True,True,0.9130434782608696,0.0428506843745708,0.8378192782402039,5.75,0.5,0.4900079667568207,Gemma2-2B,transformer,26,0.48
math,3,12,0.5,137,True,True,True,0.8260869565217391,0.0642340555787086,0.8259747624397278,5.875,0.875,0.3667612969875335,Gemma2-2B,transformer,26,0.48
math,4,12,0.5,137,True,True,True,0.9230769230769232,0.1332427412271499,0.5110347867012024,5.0,2.875,0.0535762943327426,Gemma2-2B,transformer,26,0.48
math,5,12,0.5,137,True,True,True,0.9230769230769232,0.1298551708459854,1.1099504232406616,4.9375,2.25,0.2405482232570648,Gemma2-2B,transformer,26,0.48
math,6,12,0.5,137,True,True,True,0.8260869565217391,0.071402296423912,0.6535714864730835,5.5,1.625,0.1928618401288986,Gemma2-2B,transformer,26,0.48
math,7,12,0.5,137,True,True,True,0.8846153846153846,0.1803947240114212,0.9612486362457277,4.8125,2.6875,0.158595785498619,Gemma2-2B,transformer,26,0.48
math,8,12,0.5,137,True,False,True,0.95,0.0719000175595283,1.2096328735351562,5.375,2.0,0.331491082906723,Gemma2-2B,transformer,26,0.48
math,9,12,0.5,137,True,True,True,0.9230769230769232,0.2281906902790069,0.6062677502632141,4.1875,2.5625,0.0591551624238491,Gemma2-2B,transformer,26,0.48
math,10,12,0.5,137,True,False,True,0.8,0.07613355666399,0.9410870671272278,5.6875,2.375,0.1998661160469055,Gemma2-2B,transformer,26,0.48
math,11,12,0.5,137,True,False,True,0.9523809523809524,0.0720878466963768,0.8722481727600098,5.5,2.4375,0.1826736330986023,Gemma2-2B,transformer,26,0.48
math,12,12,0.5,137,True,True,True,0.9230769230769232,0.1642769277095794,0.9160180687904358,4.6875,1.75,0.2443280518054962,Gemma2-2B,transformer,26,0.48
math,13,12,0.5,137,True,False,True,0.8064516129032258,0.0819523334503173,0.9285520911216736,5.6875,1.125,0.3358637392520904,Gemma2-2B,transformer,26,0.48
math,14,12,0.5,137,True,False,True,1.0,0.0413617528975009,0.9479185938835144,6.125,2.375,0.2313517183065414,Gemma2-2B,transformer,26,0.48
math,15,12,0.5,137,True,True,True,0.9130434782608696,0.2182848304510116,0.987371563911438,4.125,1.0,0.3216026425361633,Gemma2-2B,transformer,26,0.48
math,16,12,0.5,137,True,False,True,0.9166666666666666,0.0598462671041488,0.7077884674072266,5.4375,2.875,0.1303924024105072,Gemma2-2B,transformer,26,0.48
math,17,12,0.5,137,True,True,True,0.7714285714285715,0.0339814759790897,0.3017825782299042,6.5625,3.9375,0.0405774004757404,Gemma2-2B,transformer,26,0.48
math,18,12,0.5,137,True,True,True,0.3571428571428571,0.1616151332855224,0.8811900019645691,4.6875,1.625,0.2276512086391449,Gemma2-2B,transformer,26,0.48
math,19,12,0.5,137,True,True,True,0.875,0.0527641959488391,0.1961665153503418,5.625,4.625,0.0175315588712692,Gemma2-2B,transformer,26,0.48
math,20,12,0.5,137,True,True,True,0.9230769230769232,0.117802619934082,1.0205448865890503,5.125,0.625,0.4852589070796966,Gemma2-2B,transformer,26,0.48
math,21,12,0.5,137,True,False,True,0.5555555555555556,0.0741032809019088,0.7179909348487854,5.125,2.875,0.1280525177717209,Gemma2-2B,transformer,26,0.48
math,22,12,0.5,137,True,False,True,0.75,0.0689905881881713,1.070138454437256,5.5625,2.4375,0.2539914548397064,Gemma2-2B,transformer,26,0.48
math,23,12,0.5,137,True,False,True,0.5,0.1687379777431488,0.9202229380607604,4.9375,1.25,0.2959121465682983,Gemma2-2B,transformer,26,0.48
factual,0,12,0.5,137,True,True,True,0.8055555555555556,2.246755599975586,3.1432876586914062,0.5,0.75,0.9709134101867676,Gemma2-2B,transformer,26,0.48
factual,1,12,0.5,137,True,True,True,0.2291666666666666,0.3111552894115448,0.8156957626342773,3.875,2.0,0.106978103518486,Gemma2-2B,transformer,26,0.48
factual,2,12,0.5,137,True,True,True,0.4473684210526316,1.1621514558792114,2.3210256099700928,1.8125,0.0,0.6140315532684326,Gemma2-2B,transformer,26,0.48
factual,3,12,0.5,137,True,True,True,0.7083333333333334,1.5485296249389648,3.737375020980835,2.6875,0.75,2.7303311824798584,Gemma2-2B,transformer,26,0.48
factual,4,12,0.5,137,True,True,True,0.5869565217391305,0.0698428228497505,0.1777137219905853,5.875,3.875,0.0161986853927373,Gemma2-2B,transformer,26,0.48
factual,5,12,0.5,137,True,True,True,0.3272727272727272,0.0105721782892942,0.155744269490242,7.25,4.625,0.0204875208437442,Gemma2-2B,transformer,26,0.48
factual,6,12,0.5,137,True,True,True,0.7083333333333334,0.9358811378479004,1.5598467588424685,2.875,2.5625,0.1400628834962844,Gemma2-2B,transformer,26,0.48
factual,7,12,0.5,137,True,True,True,0.2619047619047619,0.5891404151916504,1.08238422870636,3.8125,4.1875,0.1010781675577163,Gemma2-2B,transformer,26,0.48
factual,8,12,0.5,137,True,True,True,0.0869565217391304,0.2662356495857239,1.4356181621551514,4.125,1.25,0.3311239778995514,Gemma2-2B,transformer,26,0.48
factual,9,12,0.5,137,True,True,True,0.7894736842105263,0.4648249745368957,3.044379472732544,4.1875,0.1875,1.2227754592895508,Gemma2-2B,transformer,26,0.48
factual,10,12,0.5,137,True,True,True,0.625,0.4024083912372589,0.983566164970398,2.0,0.25,0.2695697247982025,Gemma2-2B,transformer,26,0.48
factual,11,12,0.5,137,True,True,True,0.6585365853658537,0.0923640131950378,0.4015531241893768,5.1875,4.0625,0.0303124263882637,Gemma2-2B,transformer,26,0.48
factual,12,12,0.5,137,True,True,True,0.65,0.8050947189331055,1.2002627849578855,2.375,2.125,0.0845948904752731,Gemma2-2B,transformer,26,0.48
factual,13,12,0.5,137,True,True,True,0.7,0.1426325142383575,1.6757514476776123,5.3125,1.5,0.4081053137779236,Gemma2-2B,transformer,26,0.48
factual,14,12,0.5,137,True,True,True,0.6388888888888888,1.4150447845458984,2.0052173137664795,0.3125,0.75,0.4231004416942596,Gemma2-2B,transformer,26,0.48
factual,15,12,0.5,137,True,True,True,0.7142857142857143,2.2353994846343994,2.950308084487915,0.9375,1.125,0.2052179425954818,Gemma2-2B,transformer,26,0.48
factual,16,12,0.5,137,True,True,True,0.625,1.7515937089920044,2.3397974967956543,1.6875,2.6875,0.7183033227920532,Gemma2-2B,transformer,26,0.48
factual,17,12,0.5,137,True,True,True,0.6,0.971867561340332,0.9260380268096924,2.25,3.1875,0.3022725284099579,Gemma2-2B,transformer,26,0.48
factual,18,12,0.5,137,True,True,True,0.3333333333333333,1.550069808959961,1.597332000732422,0.6875,1.5625,0.2367119789123535,Gemma2-2B,transformer,26,0.48
factual,19,12,0.5,137,True,True,True,0.8148148148148148,0.7824587821960449,1.6455990076065063,2.625,3.0,0.1560574918985366,Gemma2-2B,transformer,26,0.48
factual,20,12,0.5,137,True,True,True,0.4081632653061224,0.1988398283720016,0.4149743616580963,5.3125,4.5625,0.0300836507230997,Gemma2-2B,transformer,26,0.48
factual,21,12,0.5,137,True,False,True,0.8421052631578947,2.730144500732422,3.225144147872925,0.5625,1.0,0.7151839137077332,Gemma2-2B,transformer,26,0.48
factual,22,12,0.5,137,True,True,True,0.717948717948718,0.0907000005245208,0.7018150687217712,5.6875,1.75,0.1809599548578262,Gemma2-2B,transformer,26,0.48
factual,23,12,0.5,137,True,False,True,0.6666666666666666,0.0574504360556602,0.0979077965021133,5.0,5.5625,0.0068016783334314,Gemma2-2B,transformer,26,0.48
math,0,12,0.5,2049,True,True,False,0.0,0.1829530447721481,0.5756252408027649,4.3125,2.125,0.092276431620121,Gemma2-2B,transformer,26,0.48
math,1,12,0.5,2049,True,True,False,0.0,0.0740680024027824,0.9330280423164368,5.625,1.75,0.1992144435644149,Gemma2-2B,transformer,26,0.48
math,2,12,0.5,2049,True,True,False,0.0,0.0428506843745708,0.5556772947311401,5.75,2.5,0.1021676808595657,Gemma2-2B,transformer,26,0.48
math,3,12,0.5,2049,True,True,True,0.8666666666666667,0.0642340555787086,0.5424795150756836,5.875,2.5,0.0934686958789825,Gemma2-2B,transformer,26,0.48
math,4,12,0.5,2049,True,True,False,0.0,0.1332427412271499,0.5582093000411987,5.0,2.3125,0.0908629670739173,Gemma2-2B,transformer,26,0.48
math,5,12,0.5,2049,True,False,True,1.0,0.1298551708459854,1.1360937356948853,4.9375,1.25,0.2853836715221405,Gemma2-2B,transformer,26,0.48
math,6,12,0.5,2049,True,True,True,0.8666666666666667,0.071402296423912,0.61338210105896,5.5,2.1875,0.116510309278965,Gemma2-2B,transformer,26,0.48
math,7,12,0.5,2049,True,True,False,0.0,0.1803947240114212,1.0356539487838743,4.8125,1.8125,0.1787161380052566,Gemma2-2B,transformer,26,0.48
math,8,12,0.5,2049,True,False,True,0.8888888888888888,0.0719000175595283,0.7172607779502869,5.375,2.25,0.1268452554941177,Gemma2-2B,transformer,26,0.48
math,9,12,0.5,2049,True,True,False,0.0,0.2281906902790069,0.4418118894100189,4.1875,2.625,0.0627093389630317,Gemma2-2B,transformer,26,0.48
math,10,12,0.5,2049,True,True,True,0.8571428571428571,0.07613355666399,0.7372941970825195,5.6875,1.875,0.1608191430568695,Gemma2-2B,transformer,26,0.48
math,11,12,0.5,2049,True,True,False,0.0,0.0720878466963768,0.8096463084220886,5.5,1.9375,0.1608373820781707,Gemma2-2B,transformer,26,0.48
math,12,12,0.5,2049,True,True,True,0.3333333333333333,0.1642769277095794,0.7854371666908264,4.6875,2.5,0.0913609787821769,Gemma2-2B,transformer,26,0.48
math,13,12,0.5,2049,True,True,True,0.8571428571428571,0.0819523334503173,0.4755115509033203,5.6875,3.25,0.0548706613481044,Gemma2-2B,transformer,26,0.48
math,14,12,0.5,2049,True,False,True,0.8888888888888888,0.0413617528975009,0.6135128736495972,6.125,2.3125,0.1161129847168922,Gemma2-2B,transformer,26,0.48
math,15,12,0.5,2049,True,True,True,0.3333333333333333,0.2182848304510116,0.9517847299575806,4.125,2.1875,0.1154666617512703,Gemma2-2B,transformer,26,0.48
math,16,12,0.5,2049,True,True,False,0.0,0.0598462671041488,0.7285589575767517,5.4375,1.9375,0.1505545526742935,Gemma2-2B,transformer,26,0.48
math,17,12,0.5,2049,True,False,True,0.9285714285714286,0.0339814759790897,0.3314237892627716,6.5625,3.8125,0.0385055840015411,Gemma2-2B,transformer,26,0.48
math,18,12,0.5,2049,True,False,True,0.8214285714285714,0.1616151332855224,0.7215134501457214,4.6875,2.5,0.0853606462478637,Gemma2-2B,transformer,26,0.48
math,19,12,0.5,2049,True,True,False,0.0,0.0527641959488391,0.2615211606025696,5.625,4.4375,0.0208611097186803,Gemma2-2B,transformer,26,0.48
math,20,12,0.5,2049,True,True,False,0.0,0.117802619934082,0.8880897760391235,5.125,2.0625,0.149732306599617,Gemma2-2B,transformer,26,0.48
math,21,12,0.5,2049,True,True,True,0.8421052631578947,0.0741032809019088,0.7270107865333557,5.125,2.0625,0.1337592452764511,Gemma2-2B,transformer,26,0.48
math,22,12,0.5,2049,True,True,True,0.9375,0.0689905881881713,0.5793989300727844,5.5625,1.8125,0.1486427783966064,Gemma2-2B,transformer,26,0.48
math,23,12,0.5,2049,True,False,True,1.0,0.1687379777431488,0.595668375492096,4.9375,2.8125,0.0609154142439365,Gemma2-2B,transformer,26,0.48
factual,0,12,0.5,2049,True,True,True,0.6904761904761905,2.246755599975586,2.7488276958465576,0.5,2.1875,1.175125002861023,Gemma2-2B,transformer,26,0.48
factual,1,12,0.5,2049,True,True,True,0.4791666666666667,0.3111552894115448,0.5290261507034302,3.875,3.4375,0.0269389636814594,Gemma2-2B,transformer,26,0.48
factual,2,12,0.5,2049,True,True,True,0.6904761904761905,1.1621514558792114,1.9078539609909055,1.8125,1.25,1.3416454792022705,Gemma2-2B,transformer,26,0.48
factual,3,12,0.5,2049,True,True,True,0.65,1.5485296249389648,1.5542466640472412,2.6875,3.0625,0.315477967262268,Gemma2-2B,transformer,26,0.48
factual,4,12,0.5,2049,True,True,True,0.6458333333333334,0.0698428228497505,0.8369289040565491,5.875,2.0,0.2025089710950851,Gemma2-2B,transformer,26,0.48
factual,5,12,0.5,2049,True,True,True,0.3448275862068966,0.0105721782892942,0.0596508048474788,7.25,5.625,0.0065594995394349,Gemma2-2B,transformer,26,0.48
factual,6,12,0.5,2049,True,True,True,0.8333333333333334,0.9358811378479004,0.2381850033998489,2.875,4.25,0.3340555131435394,Gemma2-2B,transformer,26,0.48
factual,7,12,0.5,2049,True,True,True,0.5555555555555556,0.5891404151916504,0.2690848410129547,3.8125,5.5,0.1220954209566116,Gemma2-2B,transformer,26,0.48
factual,8,12,0.5,2049,True,True,True,0.4375,0.2662356495857239,0.3814988732337951,4.125,3.5625,0.0391477160155773,Gemma2-2B,transformer,26,0.48
factual,9,12,0.5,2049,True,True,True,0.6341463414634146,0.4648249745368957,1.19890034198761,4.1875,3.0,0.1572569459676742,Gemma2-2B,transformer,26,0.48
factual,10,12,0.5,2049,True,True,True,0.725,0.4024083912372589,0.6783332228660583,2.0,1.125,0.0760398209095001,Gemma2-2B,transformer,26,0.48
factual,11,12,0.5,2049,True,True,True,0.6086956521739131,0.0923640131950378,0.3468760848045349,5.1875,4.75,0.0426042303442955,Gemma2-2B,transformer,26,0.48
factual,12,12,0.5,2049,True,True,True,0.7407407407407407,0.8050947189331055,0.1613831520080566,2.375,4.25,0.2979625165462494,Gemma2-2B,transformer,26,0.48
factual,13,12,0.5,2049,True,True,True,0.7017543859649122,0.1426325142383575,0.4925366044044494,5.3125,4.6875,0.0420031249523162,Gemma2-2B,transformer,26,0.48
factual,14,12,0.5,2049,True,True,True,0.7419354838709677,1.4150447845458984,1.7400227785110474,0.3125,0.625,1.367934226989746,Gemma2-2B,transformer,26,0.48
factual,15,12,0.5,2049,True,True,True,0.7073170731707317,2.2353994846343994,1.898498296737671,0.9375,2.3125,0.628345787525177,Gemma2-2B,transformer,26,0.48
factual,16,12,0.5,2049,True,True,True,0.3529411764705882,1.7515937089920044,1.2425804138183594,1.6875,3.0625,0.4321692287921905,Gemma2-2B,transformer,26,0.48
factual,17,12,0.5,2049,True,False,True,0.75,0.971867561340332,2.389099359512329,2.25,0.9375,2.6476504802703857,Gemma2-2B,transformer,26,0.48
factual,18,12,0.5,2049,True,True,True,0.6451612903225806,1.550069808959961,1.3565306663513184,0.6875,0.9375,1.2573914527893066,Gemma2-2B,transformer,26,0.48
factual,19,12,0.5,2049,True,True,True,0.8095238095238095,0.7824587821960449,0.8448445200920105,2.625,3.4375,0.3943054676055908,Gemma2-2B,transformer,26,0.48
factual,20,12,0.5,2049,True,True,True,0.4081632653061224,0.1988398283720016,1.174710392951965,5.3125,2.4375,0.222127690911293,Gemma2-2B,transformer,26,0.48
factual,21,12,0.5,2049,True,True,True,0.8333333333333334,2.730144500732422,3.437634229660034,0.5625,1.1875,1.567549705505371,Gemma2-2B,transformer,26,0.48
factual,22,12,0.5,2049,True,True,True,0.7358490566037735,0.0907000005245208,0.1628933846950531,5.6875,4.1875,0.0146722439676523,Gemma2-2B,transformer,26,0.48
factual,23,12,0.5,2049,True,True,True,0.59375,0.0574504360556602,1.4202369451522827,5.0,1.125,0.4095343649387359,Gemma2-2B,transformer,26,0.48
math,0,18,0.01,42,True,True,False,0.0,0.1829530447721481,0.1812978535890579,4.3125,4.3125,7.1362876042258e-05,Gemma2-2B,transformer,26,0.72
math,1,18,0.01,42,True,True,True,0.3333333333333333,0.0740680024027824,0.0725539848208427,5.625,5.625,1.380844241793966e-05,Gemma2-2B,transformer,26,0.72
math,2,18,0.01,42,True,True,False,0.0,0.0428506843745708,0.0434984341263771,5.75,5.75,4.2495075831539e-06,Gemma2-2B,transformer,26,0.72
math,3,18,0.01,42,True,True,False,0.0,0.0642340555787086,0.0627316981554031,5.875,5.9375,1.700828579487279e-05,Gemma2-2B,transformer,26,0.72
math,4,18,0.01,42,True,True,False,0.0,0.1332427412271499,0.1312013417482376,5.0,5.0,3.697491774801165e-05,Gemma2-2B,transformer,26,0.72
math,5,18,0.01,42,True,True,False,0.0,0.1298551708459854,0.1196698546409607,4.9375,5.0625,9.323515405412763e-05,Gemma2-2B,transformer,26,0.72
math,6,18,0.01,42,True,True,False,0.0,0.071402296423912,0.0718347951769828,5.5,5.5,3.388152208572137e-06,Gemma2-2B,transformer,26,0.72
math,7,18,0.01,42,True,True,False,0.0,0.1803947240114212,0.1773111671209335,4.8125,4.875,4.999477459932677e-05,Gemma2-2B,transformer,26,0.72
math,8,18,0.01,42,True,True,False,0.0,0.0719000175595283,0.0694746673107147,5.375,5.4375,1.841701850935351e-05,Gemma2-2B,transformer,26,0.72
math,9,18,0.01,42,True,True,False,0.0,0.2281906902790069,0.2217192947864532,4.1875,4.1875,0.0001890562125481,Gemma2-2B,transformer,26,0.72
math,10,18,0.01,42,True,True,False,0.0,0.07613355666399,0.0695274248719215,5.6875,5.8125,6.928214861545712e-05,Gemma2-2B,transformer,26,0.72
math,11,18,0.01,42,True,True,False,0.0,0.0720878466963768,0.0719421654939651,5.5,5.5,9.332454283139668e-06,Gemma2-2B,transformer,26,0.72
math,12,18,0.01,42,True,True,True,0.9310344827586208,0.1642769277095794,0.1635035276412964,4.6875,4.6875,1.748699833115097e-05,Gemma2-2B,transformer,26,0.72
math,13,18,0.01,42,True,True,True,0.8108108108108109,0.0819523334503173,0.0834614783525466,5.6875,5.6875,1.2664455425692722e-05,Gemma2-2B,transformer,26,0.72
math,14,18,0.01,42,True,True,False,0.0,0.0413617528975009,0.0406538024544715,6.125,6.1875,6.5929561969824135e-06,Gemma2-2B,transformer,26,0.72
math,15,18,0.01,42,True,True,False,0.0,0.2182848304510116,0.2293238043785095,4.125,4.0,0.0001656737877056,Gemma2-2B,transformer,26,0.72
math,16,18,0.01,42,True,True,False,0.0,0.0598462671041488,0.0584483034908771,5.4375,5.4375,7.129056029953063e-06,Gemma2-2B,transformer,26,0.72
math,17,18,0.01,42,True,True,False,0.0,0.0339814759790897,0.0333209559321403,6.5625,6.6875,2.116353061865084e-05,Gemma2-2B,transformer,26,0.72
math,18,18,0.01,42,True,True,False,0.0,0.1616151332855224,0.1579275578260421,4.6875,4.6875,3.851162182400003e-05,Gemma2-2B,transformer,26,0.72
math,19,18,0.01,42,True,True,True,0.8846153846153846,0.0527641959488391,0.0521603636443614,5.625,5.625,7.690224265388679e-06,Gemma2-2B,transformer,26,0.72
math,20,18,0.01,42,True,True,False,0.0,0.117802619934082,0.1127518787980079,5.125,5.1875,2.8600938094314188e-05,Gemma2-2B,transformer,26,0.72
math,21,18,0.01,42,True,True,False,0.0,0.0741032809019088,0.072075642645359,5.125,5.1875,1.559916745463852e-05,Gemma2-2B,transformer,26,0.72
math,22,18,0.01,42,True,True,False,0.0,0.0689905881881713,0.0651654526591301,5.5625,5.75,7.331325468840078e-05,Gemma2-2B,transformer,26,0.72
math,23,18,0.01,42,True,True,False,0.0,0.1687379777431488,0.1578116863965988,4.9375,4.9375,0.0001060349313775,Gemma2-2B,transformer,26,0.72
